struct_id	relationship_name	orphanet_id	dise_name	dise_type	drug_name
2726	contraindication	79395	Keratoderma hereditarium mutilans with ichthyosis	rare_genetic	triamcinolone acetonide
2726	contraindication	79358	Porokeratosis	not_genetic	triamcinolone acetonide
2726	contraindication	79357	Hereditary palmoplantar keratoderma	rare_genetic	triamcinolone acetonide
2726	contraindication	79356	Acrokeratoderma	not_genetic	triamcinolone acetonide
2726	contraindication	79346	Chondrodysplasia punctata, tibial-metacarpal type	rare_genetic	triamcinolone acetonide
2726	contraindication	79347	Chondrodysplasia punctata, Toriello type	rare_genetic	triamcinolone acetonide
2726	contraindication	79344	Autosomal dominant chondrodysplasia punctata	rare_genetic	triamcinolone acetonide
2726	contraindication	79345	Brachytelephalangic chondrodysplasia punctata	rare_genetic	triamcinolone acetonide
2726	contraindication	79502	Punctate palmoplantar keratoderma type 2	rare_genetic	triamcinolone acetonide
2726	contraindication	79501	Punctate palmoplantar keratoderma type 1	rare_genetic	triamcinolone acetonide
2726	contraindication	85175	Astley-Kendall dysplasia	rare_genetic	triamcinolone acetonide
2726	contraindication	93442	Chondrodysplasia punctata	rare_genetic	triamcinolone acetonide
2726	contraindication	99645	Dappled diaphyseal dysplasia	rare_genetic	triamcinolone acetonide
2726	contraindication	98352	Autosomal dominant disease with diffuse palmoplantar keratoderma as a major feature	rare_genetic	triamcinolone acetonide
2726	contraindication	98353	Autosomal dominant disease associated with focal palmoplantar keratoderma as a major feature	rare_genetic	triamcinolone acetonide
2726	contraindication	98356	Autosomal recessive isolated diffuse palmoplantar keratoderma	rare_genetic	triamcinolone acetonide
2726	contraindication	98357	Autosomal recessive disease with focal palmoplantar keratoderma as a major feature	rare_genetic	triamcinolone acetonide
2726	contraindication	98349	Autosomal dominant isolated diffuse palmoplantar keratoderma	rare_genetic	triamcinolone acetonide
4452	contraindication	166024	Multiple epiphyseal dysplasia, Al-Gazali type	rare_genetic	clobetasol propionate
4452	contraindication	166032	Multiple epiphyseal dysplasia, with miniepiphyses	rare_genetic	clobetasol propionate
4452	contraindication	166029	Multiple epiphyseal dysplasia, with severe proximal femoral dysplasia	rare_genetic	clobetasol propionate
4452	contraindication	166011	Multiple epiphyseal dysplasia, Beighton type	rare_genetic	clobetasol propionate
4452	contraindication	166002	Multiple epiphyseal dysplasia due to collagen 9 anomaly	rare_genetic	clobetasol propionate
4452	contraindication	218	Darier disease	rare_genetic	clobetasol propionate
4452	contraindication	1775	Dyskeratosis congenita	rare_genetic	clobetasol propionate
4452	contraindication	1556	Cutis marmorata telangiectatica congenita	not_genetic	clobetasol propionate
4452	contraindication	189	Hidrotic ectodermal dysplasia	rare_genetic	clobetasol propionate
4452	contraindication	1010	Autosomal dominant palmoplantar keratoderma and congenital alopecia	rare_genetic	clobetasol propionate
4452	contraindication	1235	Ectodermal dysplasia-absent dermatoglyphs syndrome	not_genetic	clobetasol propionate
4452	contraindication	1426	Greenberg dysplasia	rare_genetic	clobetasol propionate
4452	contraindication	1366	Autosomal recessive palmoplantar keratoderma and congenital alopecia	rare_genetic	clobetasol propionate
4452	contraindication	1336	Hyperkeratosis-hyperpigmentation syndrome	rare_genetic	clobetasol propionate
4452	contraindication	1658	Absence of fingerprints-congenital milia syndrome	rare_genetic	clobetasol propionate
4452	contraindication	1662	Restrictive dermopathy	rare_genetic	clobetasol propionate
4452	contraindication	140933	Linear atrophoderma of Moulin	rare_genetic	clobetasol propionate
4452	contraindication	140966	Palmoplantar keratoderma, Nagashima type	rare_genetic	clobetasol propionate
4452	contraindication	1954	Congenital lethal erythroderma	rare_genetic	clobetasol propionate
4452	contraindication	1807	Focal facial dermal dysplasia type III	rare_genetic	clobetasol propionate
4452	contraindication	251	Multiple epiphyseal dysplasia	rare_genetic	clobetasol propionate
4452	contraindication	1808	Hidrotic ectodermal dysplasia, Christianson-Fourie type	rare_genetic	clobetasol propionate
4452	contraindication	1809	Hidrotic ectodermal dysplasia, Halal type	rare_genetic	clobetasol propionate
4452	contraindication	2123	Diffuse neonatal hemangiomatosis	not_genetic	clobetasol propionate
4452	contraindication	2092	Focal dermal hypoplasia	rare_genetic	clobetasol propionate
4452	contraindication	2078	Geroderma osteodysplastica	rare_genetic	clobetasol propionate
4452	contraindication	2340	Keratosis follicularis spinulosa decalvans	rare_genetic	clobetasol propionate
4452	contraindication	2342	Haim-Munk syndrome	rare_genetic	clobetasol propionate
4452	contraindication	2338	Isolated punctate palmoplantar keratoderma	rare_genetic	clobetasol propionate
4452	contraindication	2337	Non-epidermolytic palmoplantar keratoderma	rare_genetic	clobetasol propionate
4452	contraindication	494	Keratoderma hereditarium mutilans	rare_genetic	clobetasol propionate
4452	contraindication	247820	Ectodermal dysplasia-syndactyly syndrome	rare_genetic	clobetasol propionate
4452	contraindication	247827	Ectodermal dysplasia-cutaneous syndactyly syndrome	rare_genetic	clobetasol propionate
4452	contraindication	2199	Epidermolytic palmoplantar keratoderma	rare_genetic	clobetasol propionate
4452	contraindication	2200	Focal palmoplantar and gingival keratoderma	rare_genetic	clobetasol propionate
4452	contraindication	495	Transgrediens et progrediens palmoplantar keratoderma	rare_genetic	clobetasol propionate
4452	contraindication	2202	Palmoplantar keratoderma-deafness syndrome	rare_genetic	clobetasol propionate
4452	contraindication	2698	Knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome	rare_genetic	clobetasol propionate
4452	contraindication	678	Papillon-Lefèvre syndrome	rare_genetic	clobetasol propionate
4452	contraindication	2500	Acrogeria	rare_genetic	clobetasol propionate
4452	contraindication	2505	Multiple benign circumferential skin creases on limbs	rare_genetic	clobetasol propionate
4452	contraindication	3134	SCARF syndrome	rare_genetic	clobetasol propionate
4452	contraindication	2909	Rothmund-Thomson syndrome	rare_genetic	clobetasol propionate
4452	contraindication	2834	Wrinkly skin syndrome	rare_genetic	clobetasol propionate
4452	contraindication	2907	Hereditary acrokeratotic poikiloderma, Weary type	rare_genetic	clobetasol propionate
4452	contraindication	210133	Leukonychia totalis-acanthosis-nigricans-like lesions-abnormal hair syndrome	rare_genetic	clobetasol propionate
4452	contraindication	177	Rhizomelic chondrodysplasia punctata	rare_genetic	clobetasol propionate
4452	contraindication	209	Cutis laxa	rare_genetic	clobetasol propionate
4452	contraindication	217335	RIN2 syndrome	rare_genetic	clobetasol propionate
4452	contraindication	221008	Rothmund-Thomson syndrome type 1	rare_genetic	clobetasol propionate
4452	contraindication	221016	Rothmund-Thomson syndrome type 2	rare_genetic	clobetasol propionate
4452	contraindication	221039	Hereditary sclerosing poikiloderma, Weary type	rare_genetic	clobetasol propionate
4452	contraindication	221043	Hereditary sclerosing poikiloderma with tendon and pulmonary involvement	rare_genetic	clobetasol propionate
4452	contraindication	221142	Confetti-like macular atrophy	not_genetic	clobetasol propionate
4452	contraindication	221145	Cutis laxa with severe pulmonary, gastrointestinal and urinary anomalies	rare_genetic	clobetasol propionate
4452	contraindication	758	Pseudoxanthoma elasticum	rare_genetic	clobetasol propionate
4452	contraindication	228277	Familial anetoderma	rare_genetic	clobetasol propionate
4452	contraindication	2841	Familial benign chronic pemphigus	rare_genetic	clobetasol propionate
4452	contraindication	324561	Hypopigmentation-punctate palmoplantar keratoderma syndrome	rare_genetic	clobetasol propionate
4452	contraindication	369992	Severe dermatitis-multiple allergies-metabolic wasting syndrome	rare_genetic	clobetasol propionate
4452	contraindication	370002	Focal palmoplantar keratoderma with joint keratoses	rare_genetic	clobetasol propionate
4452	contraindication	369999	Diffuse palmoplantar keratoderma with painful fissures	rare_genetic	clobetasol propionate
4452	contraindication	363523	Hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome	rare_genetic	clobetasol propionate
4452	contraindication	357220	Primary essential cutis verticis gyrata	not_genetic	clobetasol propionate
4452	contraindication	357225	Primary non-essential cutis verticis gyrata	rare_genetic	clobetasol propionate
4452	contraindication	357074	Autosomal recessive cutis laxa type 2, classic type	rare_genetic	clobetasol propionate
4452	contraindication	357064	Autosomal recessive cutis laxa type 2B	rare_genetic	clobetasol propionate
4452	contraindication	357058	Autosomal recessive cutis laxa type 2A	rare_genetic	clobetasol propionate
4452	contraindication	352662	Corneal intraepithelial dyskeratosis-palmoplantar hyperkeratosis-laryngeal dyskeratosis syndrome	rare_genetic	clobetasol propionate
4452	contraindication	352657	Hereditary benign intraepithelial dyskeratosis	rare_genetic	clobetasol propionate
4452	contraindication	293165	Skin fragility-woolly hair-palmoplantar keratoderma syndrome	rare_genetic	clobetasol propionate
4452	contraindication	176	Non-rhizomelic chondrodysplasia punctata	rare_genetic	clobetasol propionate
4452	contraindication	289465	Isolated congenital adermatoglyphia	rare_genetic	clobetasol propionate
4452	contraindication	281201	Keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome	rare_genetic	clobetasol propionate
4452	contraindication	309803	Rhizomelic chondrodysplasia punctata type 3	rare_genetic	clobetasol propionate
4452	contraindication	309789	Rhizomelic chondrodysplasia punctata type 1	rare_genetic	clobetasol propionate
4452	contraindication	309796	Rhizomelic chondrodysplasia punctata type 2	rare_genetic	clobetasol propionate
4452	contraindication	307141	Diffuse palmoplantar keratoderma	rare_genetic	clobetasol propionate
4452	contraindication	308166	Erythrokeratoderma variabilis progressiva	rare_genetic	clobetasol propionate
4452	contraindication	307711	Disease with diffuse palmoplantar keratoderma as a major feature	rare_genetic	clobetasol propionate
4452	contraindication	307148	Isolated diffuse palmoplantar keratoderma	rare_genetic	clobetasol propionate
4452	contraindication	307766	Curly hair-acral keratoderma-caries syndrome	rare_genetic	clobetasol propionate
4452	contraindication	307804	Autosomal recessive disease with diffuse palmoplantar keratoderma as a major feature	rare_genetic	clobetasol propionate
4452	contraindication	307773	Autosomal dominant diffuse mutilating palmoplantar keratoderma	rare_genetic	clobetasol propionate
4452	contraindication	307846	Isolated focal palmoplantar keratoderma	rare_genetic	clobetasol propionate
4452	contraindication	307837	Focal palmoplantar keratoderma	rare_genetic	clobetasol propionate
4452	contraindication	307936	Hypotrichosis-osteolysis-periodontitis-palmoplantar keratoderma syndrome	rare_genetic	clobetasol propionate
4452	contraindication	307871	Disease with focal palmoplantar keratoderma as a major feature	rare_genetic	clobetasol propionate
4452	contraindication	307995	Marginal papular palmoplantar keratoderma	rare_genetic	clobetasol propionate
4452	contraindication	307967	Punctate palmoplantar keratoderma	rare_genetic	clobetasol propionate
4452	contraindication	308013	Focal acral hyperkeratosis	rare_genetic	clobetasol propionate
4452	contraindication	317	Erythrokeratodermia variabilis	rare_genetic	clobetasol propionate
4452	contraindication	402003	Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering	rare_genetic	clobetasol propionate
4452	contraindication	398166	Focal facial dermal dysplasia	rare_genetic	clobetasol propionate
4452	contraindication	398173	Focal facial dermal dysplasia type II	rare_genetic	clobetasol propionate
4452	contraindication	398189	Focal facial dermal dysplasia type IV	rare_genetic	clobetasol propionate
4452	contraindication	436252	Combined immunodeficiency-enteropathy spectrum	rare_genetic	clobetasol propionate
4452	contraindication	436274	Pseudoxanthoma elasticum-like skin manifestations with retinitis pigmentosa	rare_genetic	clobetasol propionate
4452	contraindication	444138	Peeling skin-leukonuchia-acral punctate keratoses-cheilitis-knuckle pads syndrome	rare_genetic	clobetasol propionate
4452	contraindication	420686	Woolly hair-palmoplantar keratoderma syndrome	rare_genetic	clobetasol propionate
4452	contraindication	423454	Nail and teeth abnormalities-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome	rare_genetic	clobetasol propionate
4452	contraindication	735	Porokeratosis of Mibelli	rare_genetic	clobetasol propionate
4452	contraindication	659	Mutilating palmoplantar keratoderma with periorificial keratotic plaques	rare_genetic	clobetasol propionate
4452	contraindication	737	Porokeratosis plantaris palmaris et disseminata	rare_genetic	clobetasol propionate
4452	contraindication	736	Palmoplantar porokeratosis of Mantoux	not_genetic	clobetasol propionate
4452	contraindication	671	Primary cutis verticis gyrata	not_genetic	clobetasol propionate
4452	contraindication	384	Palmoplantar keratoderma-sclerodactyly syndrome	rare_genetic	clobetasol propionate
4452	contraindication	315	"Erythrokeratoderma ""en cocardes"""	rare_genetic	clobetasol propionate
4452	contraindication	38	Acrokeratoelastoidosis of Costa	rare_genetic	clobetasol propionate
4452	contraindication	316	Progressive symmetric erythrokeratodermia	rare_genetic	clobetasol propionate
4452	contraindication	66631	CEDNIK syndrome	rare_genetic	clobetasol propionate
4452	contraindication	79152	Disseminated superficial actinic porokeratosis	rare_genetic	clobetasol propionate
4452	contraindication	79151	Acrokeratosis verruciformis of Hopf	rare_genetic	clobetasol propionate
4452	contraindication	79141	Hereditary painful callosities	rare_genetic	clobetasol propionate
4452	contraindication	79133	Focal facial dermal dysplasia type I	rare_genetic	clobetasol propionate
4452	contraindication	35173	X-linked dominant chondrodysplasia punctata	rare_genetic	clobetasol propionate
4452	contraindication	50944	Schöpf-Schulz-Passarge syndrome	rare_genetic	clobetasol propionate
4452	contraindication	50942	Keratosis palmoplantaris striata	rare_genetic	clobetasol propionate
4452	contraindication	90348	Autosomal dominant cutis laxa	rare_genetic	clobetasol propionate
4452	contraindication	90349	Autosomal recessive cutis laxa type 1	rare_genetic	clobetasol propionate
4452	contraindication	90350	Autosomal recessive cutis laxa type 2	rare_genetic	clobetasol propionate
4452	contraindication	87503	Mal de Meleda	rare_genetic	clobetasol propionate
4452	contraindication	86923	Hereditary palmoplantar keratoderma, Gamborg-Nielsen type	rare_genetic	clobetasol propionate
4452	contraindication	86919	Keratosis palmaris et plantaris-clinodactyly syndrome	rare_genetic	clobetasol propionate
4452	contraindication	86918	Diffuse palmoplantar keratoderma-acrocyanosis syndrome	rare_genetic	clobetasol propionate
4452	contraindication	93307	Multiple epiphyseal dysplasia type 4	rare_genetic	clobetasol propionate
4452	contraindication	93308	Multiple epiphyseal dysplasia type 1	rare_genetic	clobetasol propionate
4452	contraindication	93311	Multiple epiphyseal dysplasia type 5	rare_genetic	clobetasol propionate
4452	contraindication	79395	Keratoderma hereditarium mutilans with ichthyosis	rare_genetic	clobetasol propionate
4452	contraindication	79358	Porokeratosis	not_genetic	clobetasol propionate
4452	contraindication	79357	Hereditary palmoplantar keratoderma	rare_genetic	clobetasol propionate
4452	contraindication	79356	Acrokeratoderma	not_genetic	clobetasol propionate
4452	contraindication	79346	Chondrodysplasia punctata, tibial-metacarpal type	rare_genetic	clobetasol propionate
4452	contraindication	79347	Chondrodysplasia punctata, Toriello type	rare_genetic	clobetasol propionate
4452	contraindication	79344	Autosomal dominant chondrodysplasia punctata	rare_genetic	clobetasol propionate
4452	contraindication	79345	Brachytelephalangic chondrodysplasia punctata	rare_genetic	clobetasol propionate
4452	contraindication	79502	Punctate palmoplantar keratoderma type 2	rare_genetic	clobetasol propionate
4452	contraindication	79501	Punctate palmoplantar keratoderma type 1	rare_genetic	clobetasol propionate
4452	contraindication	85175	Astley-Kendall dysplasia	rare_genetic	clobetasol propionate
4452	contraindication	93442	Chondrodysplasia punctata	rare_genetic	clobetasol propionate
4452	contraindication	99645	Dappled diaphyseal dysplasia	rare_genetic	clobetasol propionate
4452	contraindication	98352	Autosomal dominant disease with diffuse palmoplantar keratoderma as a major feature	rare_genetic	clobetasol propionate
4452	contraindication	98353	Autosomal dominant disease associated with focal palmoplantar keratoderma as a major feature	rare_genetic	clobetasol propionate
4452	contraindication	98356	Autosomal recessive isolated diffuse palmoplantar keratoderma	rare_genetic	clobetasol propionate
4452	contraindication	98357	Autosomal recessive disease with focal palmoplantar keratoderma as a major feature	rare_genetic	clobetasol propionate
4452	contraindication	98349	Autosomal dominant isolated diffuse palmoplantar keratoderma	rare_genetic	clobetasol propionate
4493	contraindication	166024	Multiple epiphyseal dysplasia, Al-Gazali type	rare_genetic	alclometasone dipropionate
4493	contraindication	166032	Multiple epiphyseal dysplasia, with miniepiphyses	rare_genetic	alclometasone dipropionate
4493	contraindication	166029	Multiple epiphyseal dysplasia, with severe proximal femoral dysplasia	rare_genetic	alclometasone dipropionate
4493	contraindication	166011	Multiple epiphyseal dysplasia, Beighton type	rare_genetic	alclometasone dipropionate
4493	contraindication	166002	Multiple epiphyseal dysplasia due to collagen 9 anomaly	rare_genetic	alclometasone dipropionate
4493	contraindication	218	Darier disease	rare_genetic	alclometasone dipropionate
4493	contraindication	1775	Dyskeratosis congenita	rare_genetic	alclometasone dipropionate
4493	contraindication	1556	Cutis marmorata telangiectatica congenita	not_genetic	alclometasone dipropionate
4493	contraindication	189	Hidrotic ectodermal dysplasia	rare_genetic	alclometasone dipropionate
4493	contraindication	1010	Autosomal dominant palmoplantar keratoderma and congenital alopecia	rare_genetic	alclometasone dipropionate
4493	contraindication	1235	Ectodermal dysplasia-absent dermatoglyphs syndrome	not_genetic	alclometasone dipropionate
4493	contraindication	1426	Greenberg dysplasia	rare_genetic	alclometasone dipropionate
4493	contraindication	1366	Autosomal recessive palmoplantar keratoderma and congenital alopecia	rare_genetic	alclometasone dipropionate
4493	contraindication	1336	Hyperkeratosis-hyperpigmentation syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	1658	Absence of fingerprints-congenital milia syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	1662	Restrictive dermopathy	rare_genetic	alclometasone dipropionate
4493	contraindication	140933	Linear atrophoderma of Moulin	rare_genetic	alclometasone dipropionate
4493	contraindication	140966	Palmoplantar keratoderma, Nagashima type	rare_genetic	alclometasone dipropionate
4493	contraindication	1954	Congenital lethal erythroderma	rare_genetic	alclometasone dipropionate
4493	contraindication	1807	Focal facial dermal dysplasia type III	rare_genetic	alclometasone dipropionate
4493	contraindication	251	Multiple epiphyseal dysplasia	rare_genetic	alclometasone dipropionate
4493	contraindication	1808	Hidrotic ectodermal dysplasia, Christianson-Fourie type	rare_genetic	alclometasone dipropionate
4493	contraindication	1809	Hidrotic ectodermal dysplasia, Halal type	rare_genetic	alclometasone dipropionate
4493	contraindication	2123	Diffuse neonatal hemangiomatosis	not_genetic	alclometasone dipropionate
4493	contraindication	2092	Focal dermal hypoplasia	rare_genetic	alclometasone dipropionate
4493	contraindication	2078	Geroderma osteodysplastica	rare_genetic	alclometasone dipropionate
4493	contraindication	2340	Keratosis follicularis spinulosa decalvans	rare_genetic	alclometasone dipropionate
4493	contraindication	2342	Haim-Munk syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	2338	Isolated punctate palmoplantar keratoderma	rare_genetic	alclometasone dipropionate
4493	contraindication	2337	Non-epidermolytic palmoplantar keratoderma	rare_genetic	alclometasone dipropionate
4493	contraindication	494	Keratoderma hereditarium mutilans	rare_genetic	alclometasone dipropionate
4493	contraindication	247820	Ectodermal dysplasia-syndactyly syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	247827	Ectodermal dysplasia-cutaneous syndactyly syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	2199	Epidermolytic palmoplantar keratoderma	rare_genetic	alclometasone dipropionate
4493	contraindication	2200	Focal palmoplantar and gingival keratoderma	rare_genetic	alclometasone dipropionate
4493	contraindication	495	Transgrediens et progrediens palmoplantar keratoderma	rare_genetic	alclometasone dipropionate
4493	contraindication	2202	Palmoplantar keratoderma-deafness syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	2698	Knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	678	Papillon-Lefèvre syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	2500	Acrogeria	rare_genetic	alclometasone dipropionate
4493	contraindication	2505	Multiple benign circumferential skin creases on limbs	rare_genetic	alclometasone dipropionate
4493	contraindication	3134	SCARF syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	2909	Rothmund-Thomson syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	2834	Wrinkly skin syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	2907	Hereditary acrokeratotic poikiloderma, Weary type	rare_genetic	alclometasone dipropionate
4493	contraindication	210133	Leukonychia totalis-acanthosis-nigricans-like lesions-abnormal hair syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	177	Rhizomelic chondrodysplasia punctata	rare_genetic	alclometasone dipropionate
4493	contraindication	209	Cutis laxa	rare_genetic	alclometasone dipropionate
4493	contraindication	217335	RIN2 syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	221008	Rothmund-Thomson syndrome type 1	rare_genetic	alclometasone dipropionate
4493	contraindication	221016	Rothmund-Thomson syndrome type 2	rare_genetic	alclometasone dipropionate
4493	contraindication	221039	Hereditary sclerosing poikiloderma, Weary type	rare_genetic	alclometasone dipropionate
4493	contraindication	221043	Hereditary sclerosing poikiloderma with tendon and pulmonary involvement	rare_genetic	alclometasone dipropionate
4493	contraindication	221142	Confetti-like macular atrophy	not_genetic	alclometasone dipropionate
4493	contraindication	221145	Cutis laxa with severe pulmonary, gastrointestinal and urinary anomalies	rare_genetic	alclometasone dipropionate
4493	contraindication	758	Pseudoxanthoma elasticum	rare_genetic	alclometasone dipropionate
4493	contraindication	228277	Familial anetoderma	rare_genetic	alclometasone dipropionate
4493	contraindication	2841	Familial benign chronic pemphigus	rare_genetic	alclometasone dipropionate
4493	contraindication	324561	Hypopigmentation-punctate palmoplantar keratoderma syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	369992	Severe dermatitis-multiple allergies-metabolic wasting syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	370002	Focal palmoplantar keratoderma with joint keratoses	rare_genetic	alclometasone dipropionate
4493	contraindication	369999	Diffuse palmoplantar keratoderma with painful fissures	rare_genetic	alclometasone dipropionate
4493	contraindication	363523	Hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	357220	Primary essential cutis verticis gyrata	not_genetic	alclometasone dipropionate
4493	contraindication	357225	Primary non-essential cutis verticis gyrata	rare_genetic	alclometasone dipropionate
4493	contraindication	357074	Autosomal recessive cutis laxa type 2, classic type	rare_genetic	alclometasone dipropionate
4493	contraindication	357064	Autosomal recessive cutis laxa type 2B	rare_genetic	alclometasone dipropionate
4493	contraindication	357058	Autosomal recessive cutis laxa type 2A	rare_genetic	alclometasone dipropionate
4493	contraindication	352662	Corneal intraepithelial dyskeratosis-palmoplantar hyperkeratosis-laryngeal dyskeratosis syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	352657	Hereditary benign intraepithelial dyskeratosis	rare_genetic	alclometasone dipropionate
4493	contraindication	293165	Skin fragility-woolly hair-palmoplantar keratoderma syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	176	Non-rhizomelic chondrodysplasia punctata	rare_genetic	alclometasone dipropionate
4493	contraindication	289465	Isolated congenital adermatoglyphia	rare_genetic	alclometasone dipropionate
4493	contraindication	281201	Keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	309803	Rhizomelic chondrodysplasia punctata type 3	rare_genetic	alclometasone dipropionate
4493	contraindication	309789	Rhizomelic chondrodysplasia punctata type 1	rare_genetic	alclometasone dipropionate
4493	contraindication	309796	Rhizomelic chondrodysplasia punctata type 2	rare_genetic	alclometasone dipropionate
4493	contraindication	307141	Diffuse palmoplantar keratoderma	rare_genetic	alclometasone dipropionate
4493	contraindication	308166	Erythrokeratoderma variabilis progressiva	rare_genetic	alclometasone dipropionate
4493	contraindication	307711	Disease with diffuse palmoplantar keratoderma as a major feature	rare_genetic	alclometasone dipropionate
4493	contraindication	307148	Isolated diffuse palmoplantar keratoderma	rare_genetic	alclometasone dipropionate
4493	contraindication	307766	Curly hair-acral keratoderma-caries syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	307804	Autosomal recessive disease with diffuse palmoplantar keratoderma as a major feature	rare_genetic	alclometasone dipropionate
4493	contraindication	307773	Autosomal dominant diffuse mutilating palmoplantar keratoderma	rare_genetic	alclometasone dipropionate
4493	contraindication	307846	Isolated focal palmoplantar keratoderma	rare_genetic	alclometasone dipropionate
4493	contraindication	307837	Focal palmoplantar keratoderma	rare_genetic	alclometasone dipropionate
4493	contraindication	307936	Hypotrichosis-osteolysis-periodontitis-palmoplantar keratoderma syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	307871	Disease with focal palmoplantar keratoderma as a major feature	rare_genetic	alclometasone dipropionate
4493	contraindication	307995	Marginal papular palmoplantar keratoderma	rare_genetic	alclometasone dipropionate
4493	contraindication	307967	Punctate palmoplantar keratoderma	rare_genetic	alclometasone dipropionate
4493	contraindication	308013	Focal acral hyperkeratosis	rare_genetic	alclometasone dipropionate
4493	contraindication	317	Erythrokeratodermia variabilis	rare_genetic	alclometasone dipropionate
4493	contraindication	402003	Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering	rare_genetic	alclometasone dipropionate
4493	contraindication	398166	Focal facial dermal dysplasia	rare_genetic	alclometasone dipropionate
4493	contraindication	398173	Focal facial dermal dysplasia type II	rare_genetic	alclometasone dipropionate
4493	contraindication	398189	Focal facial dermal dysplasia type IV	rare_genetic	alclometasone dipropionate
4493	contraindication	436252	Combined immunodeficiency-enteropathy spectrum	rare_genetic	alclometasone dipropionate
4493	contraindication	436274	Pseudoxanthoma elasticum-like skin manifestations with retinitis pigmentosa	rare_genetic	alclometasone dipropionate
4493	contraindication	444138	Peeling skin-leukonuchia-acral punctate keratoses-cheilitis-knuckle pads syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	420686	Woolly hair-palmoplantar keratoderma syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	423454	Nail and teeth abnormalities-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	735	Porokeratosis of Mibelli	rare_genetic	alclometasone dipropionate
4493	contraindication	659	Mutilating palmoplantar keratoderma with periorificial keratotic plaques	rare_genetic	alclometasone dipropionate
4493	contraindication	737	Porokeratosis plantaris palmaris et disseminata	rare_genetic	alclometasone dipropionate
4493	contraindication	736	Palmoplantar porokeratosis of Mantoux	not_genetic	alclometasone dipropionate
4493	contraindication	671	Primary cutis verticis gyrata	not_genetic	alclometasone dipropionate
4493	contraindication	384	Palmoplantar keratoderma-sclerodactyly syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	315	"Erythrokeratoderma ""en cocardes"""	rare_genetic	alclometasone dipropionate
4493	contraindication	38	Acrokeratoelastoidosis of Costa	rare_genetic	alclometasone dipropionate
4493	contraindication	316	Progressive symmetric erythrokeratodermia	rare_genetic	alclometasone dipropionate
4493	contraindication	66631	CEDNIK syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	79152	Disseminated superficial actinic porokeratosis	rare_genetic	alclometasone dipropionate
4493	contraindication	79151	Acrokeratosis verruciformis of Hopf	rare_genetic	alclometasone dipropionate
4493	contraindication	79141	Hereditary painful callosities	rare_genetic	alclometasone dipropionate
4493	contraindication	79133	Focal facial dermal dysplasia type I	rare_genetic	alclometasone dipropionate
4493	contraindication	35173	X-linked dominant chondrodysplasia punctata	rare_genetic	alclometasone dipropionate
4493	contraindication	50944	Schöpf-Schulz-Passarge syndrome	rare_genetic	alclometasone dipropionate
4493	contraindication	50942	Keratosis palmoplantaris striata	rare_genetic	alclometasone dipropionate
4493	contraindication	90348	Autosomal dominant cutis laxa	rare_genetic	alclometasone dipropionate
4493	contraindication	90349	Autosomal recessive cutis laxa type 1	rare_genetic	alclometasone dipropionate
4493	contraindication	90350	Autosomal recessive cutis laxa type 2	rare_genetic	alclometasone dipropionate
4493	contraindication	87503	Mal de Meleda	rare_genetic	alclometasone dipropionate
4493	contraindication	86923	Hereditary palmoplantar keratoderma, Gamborg-Nielsen type	rare_genetic	alclometasone dipropionate
