orphanet_id	dise_name
295110	Congenital absence/hypoplasia of thumb, unilateral
295116	Adactyly of foot, unilateral
295114	Congenital absence/hypoplasia of fingers excluding thumb, bilateral
295120	Split hand, unilateral
295118	Adactyly of foot, bilateral
295122	Split hand, bilateral
295124	Split foot, unilateral
295126	Split foot, bilateral
295128	Brachydactyly of fingers, unilateral
295130	Brachydactyly of fingers, bilateral
295132	Brachydactyly of toes, unilateral
295134	Brachydactyly of toes, bilateral
295187	Zygodactyly type 1
295193	Zygodactyly type 4
295195	Synpolydactyly type 1
295195	Synpolydactyly type 1
295189	Zygodactyly type 2
295189	Zygodactyly type 2
295189	Zygodactyly type 2
295189	Zygodactyly type 2
295191	Zygodactyly type 3
295191	Zygodactyly type 3
295191	Zygodactyly type 3
295191	Zygodactyly type 3
295201	Congenital vertical talus, unilateral
295203	Congenital vertical talus, bilateral
295197	Synpolydactyly type 2
295197	Synpolydactyly type 2
295199	Synpolydactyly type 3
295199	Synpolydactyly type 3
300305	11p15.4 microduplication syndrome
465508	Symptomatic form of hemochromatosis type 1
464318	Verrucous hemangioma
464359	Benign metanephric tumour
464343	Catastrophic antiphospholipid syndrome
639	Polyneuropathy associated with IgM monoclonal gammapathy with anti-MAG
793	SAPHO syndrome
454831	Acute radiation syndrome
454836	Avian influenza
454887	Corticobasal syndrome
454742	Variably protease-sensitive prionopathy
454723	Endometrioid carcinoma of ovary
454718	Holmes-Adie syndrome
454714	Plasma cell leukemia
454745	Kuru
454710	Anti-p200 pemphigoid
454706	Progressive muscular atrophy
454700	Acquired Creutzfeldt-Jakob disease
449563	IgG4-related ophthalmic disease
449432	IgG4-related submandibular gland disease
449280	Scedosporiosis
449285	Snakebite envenomation
448237	Zika virus disease
447980	19p13.3 microduplication syndrome
447954	Combined oxidative phosphorylation deficiency type 25
458718	Idiopathic spontaneous coronary artery dissection
458758	Composite hemangioendothelioma
458763	Retiform hemangioendothelioma
458768	Primary intralymphatic angioendothelioma
458785	Partially involuting congenital hemangioma
457265	Progressive myoclonic epilepsy type 9
457246	Clear cell sarcoma of kidney
457375	ITPA-related encephalopathy
457083	Isolated splenogonadal fusion
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457095	Actinomycosis
457223	Syndromic sensorineural deafness due to combined oxidative phosphorylation deficiency
456369	Polyglucosan body myopathy type 2
3437	Vogt-Koyanagi-Harada disease
3437	Vogt-Koyanagi-Harada disease
2032	Idiopathic pulmonary fibrosis
1303	Bronchiolitis obliterans with obstructive pulmonary disease
3348	Tracheobronchopathia osteochondroplastica
1302	Cryptogenic organizing pneumonia
466677	Scorpion envenomation
466682	Euthyroid Graves orbitopathy
466695	Supratip dysplasia
466670	Cyanide poisoning
466650	Exercise-induced malignant hyperthermia
466718	Martinique crinkled retinal pigment epitheliopathy
468726	Severe primary trimethylaminuria
401764	Pancytopenia-developmental delay syndrome
401777	Optic atrophy-intellectual disability syndrome
401866	Spasticity-ataxia-gait anomalies syndrome
401869	Fatal multiple mitochondrial dysfunctions syndrome type 1
401874	Fatal multiple mitochondrial dysfunctions syndrome type 2
401854	Lipoic acid biosynthesis defect
401859	Lipoic acid synthetase deficiency
401862	Lipoyl transferase 1 deficiency
399998	Male infertility due to obstructive azoospermia of genetic origin
399994	Rare male infertility due to adrenal disorder of genetic origin
399983	Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin
401973	MEND syndrome
402017	Acute myeloid leukemia with t(9;11)(p22;q23)
402020	Acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2)
402014	Acute myeloid leukemia with t(6;9)(p23;q34)
402029	Primary eosinophilic gastrointestinal disease
402035	Eosinophilic colitis
402023	Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)
402026	Acute myeloid leukemia with NPM1 somatic mutations
402082	Progressive myoclonic epilepsy type 5
402041	Autosomal recessive distal renal tubular acidosis
404463	Multisystemic smooth muscle dysfunction syndrome
404451	FBLN1-related developmental delay-central nervous system anomaly-syndactyly syndrome
404437	Diffuse cerebral and cerebellar atrophy-intractable seizures-progressive microcephaly syndrome
404538	X-linked distal hereditary motor neuropathy
404521	Spinal muscular atrophy with respiratory distress type 2
404514	Acquired cystic disease-associated renal cell carcinoma
404511	Clear cell papillary renal cell carcinoma
411527	Central retinal vein occlusion
411629	Nephropathic infantile cystinosis
411629	Nephropathic infantile cystinosis
411986	Early-onset epileptic encephalopathy-cortical blindness-intellectual disability-facial dysmorphism syndrome
411641	Ocular cystinosis
411634	Juvenile nephropathic cystinosis
411634	Juvenile nephropathic cystinosis
411696	Proton-pump inhibitor-responsive esophageal eosinophilia
411709	Renal agenesis
411709	Renal agenesis
411709	Renal agenesis
411709	Renal agenesis
411709	Renal agenesis
411709	Renal agenesis
371861	Genetic hyperaldosteronism
371364	Hypotonia-speech impairment-severe cognitive delay syndrome
391673	Necrotizing enterocolitis
391497	Juvenile myasthenia gravis
391490	Adult-onset myasthenia gravis
391646	Feingold syndrome type 2
391641	Feingold syndrome type 1
391665	Homozygous familial hypercholesterolemia
391651	Glomus tumor
391343	Fatal post-viral neurodegenerative disorder
391348	Growth and developmental delay-hypotonia-vision impairment-lactic acidosis syndrome
391384	Familial episodic pain syndrome
391389	Familial episodic pain syndrome with predominantly upper body involvement
391392	Familial episodic pain syndrome with predominantly lower limb involvement
391408	Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome
391307	Severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome
391316	Infantile-onset mesial temporal lobe epilepsy with severe cognitive regression
391330	X-linked osteoporosis with fractures
397973	Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome
397964	Combined immunodeficiency due to MALT1 deficiency
397951	Microcephaly-thin corpus callosum-intellectual disability syndrome
397937	Polyglucosan body myopathy type 1
397933	Severe intellectual disability-progressive postnatal microcephaly- midline stereotypic hand movements syndrome
397758	Retinal dystrophy with inner retinal dysfunction and ganglion cell anomalies
397709	Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome
397692	Hereditary isolated aplastic anemia
397596	Activated PI3K-delta syndrome
397593	Severe neonatal lactic acidosis due to NFS1-ISD11 complex deficiency
394532	Multiple acyl-CoA dehydrogenation deficiency, mild type
394529	Multiple acyl-CoA dehydrogenation deficiency, severe neonatal type
399813	Male infertility due to sperm motility disorder
399771	Male infertility due to sperm disorder
399764	Male infertility due to gonadal dysgenesis or sperm disorder
399685	Rare male infertility due to testicular endocrine disorder
399584	Rare male infertility due to adrenal disorder
399808	Male infertility with teratozoospermia due to single gene mutation
399805	Male infertility with azoospermia or oligozoospermia due to single gene mutation
399786	Male infertility with spermatogenesis disorder due to single gene mutation
399775	Male infertility with spermatogenesis disorder
399329	Epiphysiolysis of the hip
399391	Osteochondrosis of genetic origin
399572	Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder
399380	Osteonecrosis of genetic origin
399388	Avascular necrosis of genetic origin
399180	Secondary non-traumatic avascular necrosis
399180	Secondary non-traumatic avascular necrosis
399169	Secondary avascular necrosis
399169	Secondary avascular necrosis
399169	Secondary avascular necrosis
399175	Traumatic avascular necrosis
399307	Idiopathic avascular necrosis
399319	Osteochondrosis
399293	Osteonecrosis of the jaw
399302	Primary avascular necrosis
398987	Malignant teratoma of ovary
399164	Avascular necrosis
399164	Avascular necrosis
399164	Avascular necrosis
399164	Avascular necrosis
399164	Avascular necrosis
399164	Avascular necrosis
399164	Avascular necrosis
399164	Avascular necrosis
399164	Avascular necrosis
399164	Avascular necrosis
399164	Avascular necrosis
399158	Osteonecrosis
399158	Osteonecrosis
399158	Osteonecrosis
399158	Osteonecrosis
399158	Osteonecrosis
399158	Osteonecrosis
399158	Osteonecrosis
399158	Osteonecrosis
399158	Osteonecrosis
399158	Osteonecrosis
399158	Osteonecrosis
398961	Mucinous adenocarcinoma of ovary
398971	Clear cell adenocarcinoma of ovary
398097	Neonatal antiphospholipid syndrome
398117	Neonatal dermatomyositis
435623	Adactyly of foot
435804	Short stature-advanced bone age-early-onset osteoarthritis syndrome
435845	Lethal neonatal spasticity-epileptic encephalopathy syndrome
435938	X-linked microcephaly-growth retardation-prognathism-cryptorchidism syndrome
436141	Severe intellectual disability-hypotonia-strabismus-coarse face-planovalgus syndrome
436169	Thrombomodulin-related bleeding disorder
436174	Cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome
436245	Retinitis pigmentosa-juvenile cataract-short stature-intellectual disability syndrome
436242	Familial atrial tachyarrhythmia-infra-Hisian cardiac conduction disease
436271	Non-progressive predominantly posterior cavitating leukoencephalopathy with peripheral neuropathy
438178	Severe intellectual disability-epilepsy-cataract syndrome due to fatty acyl-CoA reductase 1 deficiency
438114	RARS-related autosomal recessive hypomyelinating leukodystrophy
438075	Ketoacidosis due to monocarboxylate transporter-1 deficiency
438279	Human infection by orthopoxvirus
438266	Progressive encephalomyelitis with rigidity and myoclonus
438216	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation
438213	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome
438207	Severe autosomal recessive macrothrombocytopenia
439218	KCNQ2-related epileptic encephalopathy
439167	Placental insufficiency
439175	Pediatric arterial ischemic stroke
439254	ITM2B amyloidosis
439254	ITM2B amyloidosis
439854	Fatal congenital hypertrophic cardiomyopathy due to glycogen storage disease
439854	Fatal congenital hypertrophic cardiomyopathy due to glycogen storage disease
440402	Interstitial lung disease due to ABCA3 deficiency
440392	Interstitial lung disease due to SP-C deficiency
440427	Severe early-onset pulmonary alveolar proteinosis due to MARS deficiency
441447	Early-onset posterior subcapsular cataract
443079	Central serous chorioretinopathy
443070	Hemicrania continua
442835	Undetermined early-onset epileptic encephalopathy
443192	Classic stiff person syndrome
443173	Postpartum psychosis
443167	NUT midline carcinoma
443159	Lymphoplasmacytic lymphoma without IgM production
443804	Focal stiff limb syndrome
444092	Autoimmune interstitial lung disease-arthritis syndrome
444069	Lethal fetal brain malformation-duodenal atresia-bilateral renal hypoplasia syndrome
444077	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
444463	Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome
444316	Idiopathic phalangeal acro-osteolysis
445038	3-methylglutaconic aciduria type 7
445018	Combined immunodeficiency due to LRBA deficiency
447731	NIK deficiency
447737	DOCK2 deficiency
447896	Tremor-ataxia-central hypomyelination syndrome
447893	Hypomyelination-cerebellar atrophy-hypoplasia of the corpus callosum syndrome
447792	Hemochromatosis type 5
447788	Cerebral visual impairment
412066	PRKAR1B-related neurodegenerative dementia with intermediate filaments
412069	AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418945	Carcinoma of esophagus, salivary gland type
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
418951	Undifferentiated carcinoma of esophagus
420259	Secondary pulmonary alveolar proteinosis
420789	Autoimmune encephalopathy with parasomnia and obstructive sleep apnea
420702	Autosomal recessive severe congenital neutropenia due to CSF3R deficiency
420728	Combined oxidative phosphorylation deficiency type 20
420733	Combined oxidative phosphorylation deficiency type 21
420402	Semicircular canal dehiscence syndrome
420429	Glycogen storage disease due to acid maltase deficiency, late-onset
420611	Transient myeloproliferative syndrome
420584	Postaxial polydactyly-anterior pituitary anomalies-facial dysmorphism syndrome
420699	Autosomal recessive severe congenital neutropenia due to CXCR2 deficiency
423384	Autosomal recessive severe congenital neutropenia due to JAGN1 deficiency
422526	Hereditary clear cell renal cell carcinoma
424027	Progressive myoclonic epilepsy type 8
424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract
424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract
424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract
424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract
424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract
424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract
424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract
424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract
424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract
424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract
424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract
424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
424991	Adenocarcinoma of gallbladder and extrahepatic biliary tract
431361	Progressive encephalopathy with leukodystrophy due to DECR deficiency
431149	Combined immunodeficiency due to OX40 deficiency
435438	Progressive myoclonic epilepsy type 7
435372	Anterior urethral valve
26793	Very long chain acyl-CoA dehydrogenase deficiency
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
29072	Hereditary pheochromocytoma-paraganglioma
28378	Tyrosinemia type 2
725	Continuous spikes and waves during sleep
404	Familial hyperaldosteronism type II
26792	Short chain acyl-CoA dehydrogenase deficiency
26791	Multiple acyl-CoA dehydrogenase deficiency
227	Diphallia
641	Multifocal motor neuropathy
68	Amoebiasis due to free-living amoebae
68	Amoebiasis due to free-living amoebae
68	Amoebiasis due to free-living amoebae
68	Amoebiasis due to free-living amoebae
68	Amoebiasis due to free-living amoebae
68	Amoebiasis due to free-living amoebae
68	Amoebiasis due to free-living amoebae
68	Amoebiasis due to free-living amoebae
68	Amoebiasis due to free-living amoebae
68	Amoebiasis due to free-living amoebae
68	Amoebiasis due to free-living amoebae
68	Amoebiasis due to free-living amoebae
68	Amoebiasis due to free-living amoebae
518	Acute megakaryoblastic leukemia
318	Acute erythroid leukemia
345	Dissecting cellulitis of the scalp
723	Pneumocystosis
723	Pneumocystosis
523	Hereditary leiomyomatosis and renal cell cancer
530	Lipoid proteinosis
852	X-linked thrombocytopenia with normal platelets
1676	Idiopathic pulmonary artery dilatation
334	Familial atrial fibrillation
492	Proliferating trichilemmal cyst
435	Ito hypomelanosis
31828	Digitalis poisoning
31709	Infantile convulsions and choreoathetosis
31827	Paraquat poisoning
31824	Colchicine poisoning
31825	Methanol poisoning
31043	Familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis without severe ocular involvement
30924	Primary hypomagnesemia with secondary hypocalcemia
71277	Encephalopathy due to GLUT1 deficiency
71212	Hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency
71269	Benign exophthalmos syndrome
70573	Small cell lung cancer
70474	Leigh syndrome with cardiomyopathy
70472	Congenital lactic acidosis, Saguenay-Lac-Saint-Jean type
69737	Bosley-Salih-Alorainy syndrome
69665	Intrahepatic cholestasis of pregnancy
67044	Thrombocytopenia with congenital dyserythropoietic anemia
67041	Hyaluronidase deficiency
66634	Dilated cardiomyopathy with ataxia
66518	Short fifth metacarpals-insulin resistance syndrome
65748	Multiple self-healing squamous epithelioma
65748	Multiple self-healing squamous epithelioma
65748	Multiple self-healing squamous epithelioma
64545	Benign idiopathic neonatal seizures
64280	Childhood absence epilepsy
63261	HERNS syndrome
60030	Loeys-Dietz syndrome
57196	Medial condensing osteitis of the clavicle
56970	Human prion disease
56970	Human prion disease
56970	Human prion disease
56970	Human prion disease
56970	Human prion disease
56970	Human prion disease
56970	Human prion disease
57782	Mazabraud syndrome
79230	Hemochromatosis type 2
79183	Disorder of ketolysis
79188	Peroxisomal beta-oxidation disorder
79174	Disorder of fatty acid oxidation and ketone body metabolism
79192	Disorder of pyridoxine metabolism
79173	Disorder of methionine cycle and sulfur amino acid metabolism
79167	Disorder of urea cycle metabolism and ammonia detoxification
79107	Developmental malformations-deafness-dystonia syndrome
79100	Atrophoderma vermiculata
79094	Grange syndrome
79097	Folinic acid-responsive seizures
79096	Pyridoxal phosphate-responsive seizures
79140	Cutaneous neuroendocrine carcinoma
79140	Cutaneous neuroendocrine carcinoma
79140	Cutaneous neuroendocrine carcinoma
79137	Generalized epilepsy-paroxysmal dyskinesia syndrome
77295	Odontoleukodystrophy
77298	Anophthalmia/microphthalmia-esophageal atresia syndrome
75376	Familial drusen
75377	Central areolar choroidal dystrophy
75381	Cystoid macular dystrophy
75389	Brain malformation-congenital heart disease-postaxial polydactyly syndrome
73267	Non-24-hour sleep-wake syndrome
73246	Visceral neuropathy-brain anomalies-facial dysmorphism-developmental delay syndrome
73423	Acute ackee fruit intoxication
71290	Hereditary thrombocytopenia with normal platelets-hematological cancer predisposition syndrome
71493	Familial thrombocytosis
73229	Autosomal dominant familial hematuria-retinal arteriolar tortuosity-contractures syndrome
73224	Tubular renal disease-cardiomyopathy syndrome
73223	Global developmental delay-osteopenia-ectodermal defect syndrome
39812	Graft versus host disease
39041	Omenn syndrome
41751	Bietti crystalline dystrophy
35710	Glucose-galactose malabsorption
35696	Mitochondrial disorder due to a defect in mitochondrial protein synthesis
35689	Primary lateral sclerosis
35701	3-hydroxy-3-methylglutaryl-CoA synthase deficiency
35664	ALDH18A1-related De Barsy syndrome
35107	Desmosterolosis
36387	Generalized epilepsy with febrile seizures-plus
36382	Familial cervical artery dissection
36382	Familial cervical artery dissection
36382	Familial cervical artery dissection
36382	Familial cervical artery dissection
36382	Familial cervical artery dissection
36382	Familial cervical artery dissection
36382	Familial cervical artery dissection
36382	Familial cervical artery dissection
36235	Staphylococcal scarlet fever
36238	Staphylococcal necrotizing pneumonia
35808	Malignant sex cord stromal tumor of ovary
35807	Malignant germ cell tumor of ovary
35889	Acute opioid poisoning
35889	Acute opioid poisoning
35889	Acute opioid poisoning
33069	Dravet syndrome
33208	Idiopathic hypersomnia
35063	Fulminant viral hepatitis
34587	Glycogen storage disease due to LAMP-2 deficiency
34526	Familial primary hypomagnesemia
34527	Familial primary hypomagnesemia with normocalciuria and normocalcemia
34528	Autosomal dominant primary hypomagnesemia with hypocalciuria
52416	Mantle cell lymphoma
52427	Retinitis punctata albescens
52055	Corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome
52994	Orbital leiomyoma
48431	Congenital cataracts-facial dysmorphism-neuropathy syndrome
50812	Zellweger-like syndrome without peroxisomal anomalies
49804	Lichen amyloidosis
49804	Lichen amyloidosis
50920	Multiple fibroadenoma of the breast
52047	Braddock syndrome
43117	Acute tricyclic antidepressant poisoning
45452	Idiopathic neonatal atrial flutter
45358	Congenital fibrosis of extraocular muscles
46487	Acquired epidermolysis bullosa
48372	Nodular regenerative hyperplasia of the liver
47159	Proximal renal tubular acidosis
68383	Rare constitutional aplastic anemia
90068	Cocaine intoxication
90061	Non-infectious posterior uveitis
90061	Non-infectious posterior uveitis
90076	Partial deep dermal and full thickness burns
90069	Systemic monochloroacetate poisoning
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90051	Sepsis in premature infants
90058	Spinal cord injury
90059	Acute sensorineural hearing loss by acute acoustic trauma or sudden deafness or surgery induced acoustic trauma
90053	Hematopoietic stem cell transplantation
90056	Moderate and severe traumatic brain injury
90056	Moderate and severe traumatic brain injury
90056	Moderate and severe traumatic brain injury
90056	Moderate and severe traumatic brain injury
90056	Moderate and severe traumatic brain injury
90056	Moderate and severe traumatic brain injury
90056	Moderate and severe traumatic brain injury
90056	Moderate and severe traumatic brain injury
90056	Moderate and severe traumatic brain injury
90056	Moderate and severe traumatic brain injury
90022	Cardiomyopathy-renal anomalies syndrome
90020	Amyotrophic lateral sclerosis-parkinsonism-dementia complex
90021	Radiation myelitis
90003	IgG4-related hepatopathy
90026	Primary erythermalgia
89936	X-linked hypophosphatemia
89938	Infantile Bartter syndrome with sensorineural deafness
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90291	Systemic sclerosis
90080	Scarring in glaucoma filtration surgical procedures
90079	Anthracycline extravasations
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
